Date,Company,Product,Category,Region,Quantity,Sales,Revenue
2026-06-04,ASUS,Keyboard,Accessories,West,6,330,330.0
2026-06-05,Dell,Mouse,Accessories,East,1,30,25.5
2026-06-05,MSI,SSD,Storage,West,10,1200,1200.0
2026-06-06,ASUS,Monitor,Displays,South,2,500,500.0
2026-06-06,Acer,Monitor,Displays,North,11,2750,2750.0
2026-06-06,Acer,Keyboard,Accessories,South,6,330,330.0
2026-06-07,Samsung,Laptop,Computers,South,2,1700,1700.0
2026-06-07,Intel,Graphics Card,Components,North,3,1950,1852.5
2026-06-08,HP,SSD,Storage,East,4,480,480.0
2026-06-08,Intel,SSD,Storage,West,11,1320,1320.0
2026-06-08,AMD,Processor,Components,South,5,1750,1575.0
2026-06-09,Intel,Printer,Office Hardware,North,9,1620,1620.0
2026-06-09,AMD,Tablet,Mobile Hardware,South,12,4800,4800.0
2026-06-10,AMD,Printer,Office Hardware,West,4,720,720.0
2026-06-10,MSI,Graphics Card,Components,East,13,8450,8027.5
2026-06-11,Dell,Monitor,Displays,East,11,2750,2750.0
2026-06-11,MSI,Monitor,Displays,East,9,2250,2137.5
2026-06-11,AMD,Monitor,Displays,North,11,2750,2750.0
2026-06-12,ASUS,Processor,Components,North,10,3500,3325.0
2026-06-12,Acer,Monitor,Displays,East,3,750,750.0
2026-06-13,AMD,Graphics Card,Components,West,8,5200,4940.0
2026-06-13,MSI,Keyboard,Accessories,West,12,660,594.0
2026-06-13,ASUS,Tablet,Mobile Hardware,North,1,400,380.0
2026-06-14,MSI,Graphics Card,Components,East,11,7150,7150.0
2026-06-14,Intel,Tablet,Mobile Hardware,West,9,3600,3600.0
2026-06-15,Lenovo,Graphics Card,Components,West,9,5850,5850.0
2026-06-15,Samsung,Monitor,Displays,West,10,2500,2500.0
2026-06-15,HP,Keyboard,Accessories,North,2,110,110.0
2026-06-16,MSI,SSD,Storage,East,4,480,432.0
2026-06-16,HP,Printer,Office Hardware,South,13,2340,2340.0
2026-06-17,Apple,Mouse,Accessories,East,8,240,240.0
2026-06-17,MSI,Keyboard,Accessories,East,7,385,365.75
2026-06-17,Lenovo,SSD,Storage,North,1,120,114.0
2026-06-18,HP,Laptop,Computers,West,5,4250,4250.0
2026-06-18,AMD,Graphics Card,Components,West,7,4550,4095.0
2026-06-19,MSI,Laptop,Computers,North,4,3400,3400.0
2026-06-19,Dell,SSD,Storage,North,1,120,108.0
2026-06-19,Samsung,Keyboard,Accessories,North,9,495,445.5
2026-06-20,Lenovo,Graphics Card,Components,North,14,9100,8190.0
2026-06-20,HP,Mouse,Accessories,North,5,150,142.5
2026-06-21,Lenovo,Monitor,Displays,South,11,2750,2750.0
2026-06-21,ASUS,Graphics Card,Components,East,2,1300,1300.0
2026-06-21,Samsung,Graphics Card,Components,East,8,5200,4940.0
2026-06-22,AMD,Keyboard,Accessories,East,11,605,605.0
2026-06-22,MSI,Keyboard,Accessories,West,13,715,643.5
2026-06-23,MSI,SSD,Storage,South,2,240,240.0
2026-06-23,MSI,Desktop PC,Computers,East,3,2100,2100.0
2026-06-23,Samsung,Graphics Card,Components,West,14,9100,9100.0
2026-06-24,Dell,Printer,Office Hardware,South,10,1800,1800.0
2026-06-24,Apple,Graphics Card,Components,South,1,650,617.5
2026-06-25,Acer,SSD,Storage,West,11,1320,1188.0
2026-06-25,Intel,Tablet,Mobile Hardware,South,2,800,760.0
2026-06-25,HP,Laptop,Computers,West,14,11900,10710.0
2026-06-26,Dell,Monitor,Displays,East,7,1750,1575.0
2026-06-26,AMD,Desktop PC,Computers,West,10,7000,6300.0
2026-06-27,HP,Mouse,Accessories,South,2,60,60.0
2026-06-27,MSI,Mouse,Accessories,East,6,180,162.0
2026-06-28,Lenovo,Mouse,Accessories,East,3,90,90.0
2026-06-28,AMD,Keyboard,Accessories,North,4,220,220.0
2026-06-28,HP,Mouse,Accessories,North,11,330,313.5
2026-06-29,MSI,Monitor,Displays,South,13,3250,3250.0
2026-06-29,HP,Laptop,Computers,West,8,6800,6800.0
2026-06-30,Lenovo,Mouse,Accessories,West,14,420,420.0
2026-06-30,MSI,Graphics Card,Components,South,3,1950,1950.0
2026-06-30,Apple,Graphics Card,Components,East,10,6500,5525.0
2026-07-01,Dell,Keyboard,Accessories,South,6,330,330.0
2026-07-01,ASUS,Monitor,Displays,South,1,250,250.0
2026-07-02,Intel,Laptop,Computers,East,7,5950,5950.0
2026-07-02,Samsung,Desktop PC,Computers,West,8,5600,5600.0
2026-07-02,Intel,SSD,Storage,South,11,1320,1122.0
2026-07-03,AMD,Laptop,Computers,West,14,11900,11900.0
2026-07-03,Intel,SSD,Storage,South,8,960,912.0
2026-07-04,MSI,Tablet,Mobile Hardware,East,3,1200,1140.0
2026-07-04,Apple,SSD,Storage,East,14,1680,1428.0
2026-07-04,ASUS,Printer,Office Hardware,North,10,1800,1710.0
2026-07-05,Dell,Graphics Card,Components,East,1,650,585.0
2026-07-05,Dell,Monitor,Displays,North,9,2250,2250.0
2026-07-06,Lenovo,Processor,Components,South,13,4550,4550.0
2026-07-06,Samsung,Keyboard,Accessories,West,6,330,330.0
2026-07-06,HP,Printer,Office Hardware,East,11,1980,1782.0
2026-07-07,Apple,SSD,Storage,East,9,1080,1080.0
2026-07-07,HP,Mouse,Accessories,East,7,210,210.0
2026-07-08,ASUS,Monitor,Displays,South,1,250,250.0
2026-07-08,Intel,Printer,Office Hardware,North,12,2160,2160.0
2026-07-08,Dell,Keyboard,Accessories,South,12,660,660.0
2026-07-09,ASUS,Graphics Card,Components,West,1,650,552.5
2026-07-09,Intel,Monitor,Displays,South,6,1500,1500.0
2026-07-10,Dell,Keyboard,Accessories,West,5,275,261.25
2026-07-10,Intel,Tablet,Mobile Hardware,East,9,3600,3240.0
2026-07-10,Samsung,Tablet,Mobile Hardware,West,2,800,800.0
2026-07-11,Apple,Keyboard,Accessories,West,8,440,440.0
2026-07-11,AMD,Printer,Office Hardware,North,11,1980,1980.0
2026-07-12,ASUS,Monitor,Displays,West,5,1250,1250.0
2026-07-12,ASUS,Printer,Office Hardware,West,2,360,342.0
2026-07-13,Acer,Desktop PC,Computers,South,13,9100,9100.0
2026-07-13,MSI,SSD,Storage,East,10,1200,1200.0
2026-07-13,Samsung,Desktop PC,Computers,South,11,7700,7315.0
2026-07-14,Samsung,Tablet,Mobile Hardware,South,11,4400,3740.0
2026-07-14,HP,Graphics Card,Components,East,12,7800,7020.0
2026-07-15,Intel,Laptop,Computers,East,6,5100,4590.0
2026-07-15,MSI,SSD,Storage,West,10,1200,1080.0
2026-07-15,Apple,Tablet,Mobile Hardware,West,8,3200,3200.0
2026-07-16,Apple,Printer,Office Hardware,North,4,720,648.0
2026-07-16,Samsung,Printer,Office Hardware,South,2,360,360.0
2026-07-17,Apple,Printer,Office Hardware,East,12,2160,2052.0
2026-07-17,Acer,Graphics Card,Components,West,11,7150,6792.5
2026-07-17,ASUS,Desktop PC,Computers,East,5,3500,3500.0
2026-07-18,Lenovo,Laptop,Computers,West,12,10200,9180.0
2026-07-18,AMD,Printer,Office Hardware,North,2,360,306.0
2026-07-19,HP,Processor,Components,North,2,700,700.0
2026-07-19,Intel,SSD,Storage,East,6,720,648.0
2026-07-19,AMD,Monitor,Displays,North,11,2750,2750.0
2026-07-20,Intel,Processor,Components,East,10,3500,3325.0
2026-07-20,Dell,Laptop,Computers,West,9,7650,7267.5
2026-07-21,AMD,Graphics Card,Components,South,13,8450,8027.5
2026-07-21,Lenovo,Laptop,Computers,North,4,3400,2890.0
2026-07-21,Samsung,Monitor,Displays,West,6,1500,1350.0
2026-07-22,Acer,SSD,Storage,South,7,840,756.0
2026-07-22,ASUS,Monitor,Displays,South,13,3250,3250.0
2026-07-23,ASUS,Keyboard,Accessories,South,11,605,514.25
2026-07-23,Acer,SSD,Storage,West,6,720,720.0
2026-07-23,MSI,Laptop,Computers,West,8,6800,6120.0
2026-07-24,Dell,Printer,Office Hardware,East,4,720,720.0
2026-07-24,Intel,Laptop,Computers,South,12,10200,10200.0
2026-07-25,Lenovo,Laptop,Computers,South,1,850,807.5
2026-07-25,Apple,SSD,Storage,South,7,840,840.0
2026-07-25,AMD,Keyboard,Accessories,East,3,165,165.0
2026-07-26,Dell,Laptop,Computers,South,14,11900,11900.0
2026-07-26,AMD,Processor,Components,West,6,2100,2100.0
2026-07-27,Lenovo,Tablet,Mobile Hardware,South,2,800,800.0
2026-07-27,HP,Mouse,Accessories,North,9,270,270.0
2026-07-27,HP,Mouse,Accessories,West,1,30,30.0
2026-07-28,Dell,Laptop,Computers,East,6,5100,5100.0
2026-07-28,Samsung,Processor,Components,South,6,2100,1995.0
2026-07-29,Lenovo,Printer,Office Hardware,North,5,900,900.0
2026-07-29,Lenovo,Graphics Card,Components,East,13,8450,7182.5
2026-07-30,Acer,Graphics Card,Components,East,5,3250,2925.0
2026-07-30,Samsung,SSD,Storage,West,1,120,120.0
2026-07-30,Intel,Mouse,Accessories,East,10,300,270.0
2026-07-31,Intel,Laptop,Computers,East,12,10200,9180.0
2026-07-31,Apple,Graphics Card,Components,East,5,3250,2762.5
2026-08-01,ASUS,Laptop,Computers,East,2,1700,1615.0
2026-08-01,HP,SSD,Storage,South,7,840,840.0
2026-08-01,Intel,Mouse,Accessories,South,3,90,85.5
2026-08-02,Samsung,Monitor,Displays,South,13,3250,3087.5
2026-08-02,Lenovo,Tablet,Mobile Hardware,South,4,1600,1520.0
2026-08-03,Intel,Tablet,Mobile Hardware,North,3,1200,1200.0
2026-08-03,Lenovo,Graphics Card,Components,South,3,1950,1755.0
2026-08-03,Intel,Tablet,Mobile Hardware,East,4,1600,1360.0
2026-08-04,HP,Monitor,Displays,South,5,1250,1250.0
2026-08-04,AMD,Laptop,Computers,South,1,850,850.0
2026-08-05,Intel,SSD,Storage,West,4,480,480.0
2026-08-05,Samsung,Monitor,Displays,East,12,3000,2700.0
2026-08-05,Intel,SSD,Storage,South,12,1440,1368.0
2026-08-06,ASUS,SSD,Storage,South,11,1320,1254.0
2026-08-06,HP,Mouse,Accessories,South,8,240,240.0
2026-08-07,Samsung,Laptop,Computers,North,10,8500,8075.0
2026-08-07,Acer,Processor,Components,South,7,2450,2450.0
2026-08-07,Samsung,Tablet,Mobile Hardware,West,9,3600,3420.0
2026-08-08,ASUS,Processor,Components,East,5,1750,1575.0
2026-08-08,AMD,Mouse,Accessories,East,13,390,331.5
2026-08-09,HP,SSD,Storage,South,10,1200,1020.0
2026-08-09,Acer,Graphics Card,Components,South,4,2600,2210.0
2026-08-09,ASUS,Tablet,Mobile Hardware,South,8,3200,3200.0
2026-08-10,ASUS,Tablet,Mobile Hardware,East,9,3600,3420.0
2026-08-10,Dell,Laptop,Computers,East,13,11050,9945.0
2026-08-11,HP,Keyboard,Accessories,North,7,385,327.25
2026-08-11,Samsung,Desktop PC,Computers,West,14,9800,9800.0
2026-08-11,Lenovo,Desktop PC,Computers,North,7,4900,4900.0
2026-08-12,AMD,Desktop PC,Computers,West,5,3500,3500.0
2026-08-12,Lenovo,Keyboard,Accessories,North,4,220,209.0
2026-08-13,Samsung,Laptop,Computers,East,14,11900,11900.0
2026-08-13,Samsung,Keyboard,Accessories,North,10,550,550.0
2026-08-13,HP,Desktop PC,Computers,West,1,700,700.0
2026-08-14,Samsung,Mouse,Accessories,South,10,300,300.0
2026-08-14,Dell,Monitor,Displays,West,10,2500,2250.0
2026-08-15,Acer,SSD,Storage,South,7,840,840.0
2026-08-15,Samsung,Keyboard,Accessories,East,1,55,52.25
2026-08-16,Lenovo,Laptop,Computers,West,1,850,807.5
2026-08-16,Samsung,Laptop,Computers,North,5,4250,3825.0
2026-08-16,Dell,Processor,Components,West,13,4550,4550.0
2026-08-17,Intel,Monitor,Displays,South,9,2250,1912.5
2026-08-17,Intel,Graphics Card,Components,East,6,3900,3705.0
2026-08-18,ASUS,Tablet,Mobile Hardware,North,3,1200,1020.0
2026-08-18,AMD,Desktop PC,Computers,West,13,9100,7735.0
2026-08-18,Apple,Graphics Card,Components,South,3,1950,1950.0
2026-08-19,Acer,Processor,Components,North,7,2450,2450.0
2026-08-19,MSI,Desktop PC,Computers,East,6,4200,4200.0
2026-08-20,ASUS,Monitor,Displays,North,9,2250,2137.5
2026-08-20,AMD,Processor,Components,East,6,2100,2100.0
2026-08-20,Intel,Desktop PC,Computers,North,5,3500,3500.0
2026-08-21,Lenovo,Monitor,Displays,West,10,2500,2375.0
2026-08-21,MSI,Printer,Office Hardware,South,7,1260,1260.0
2026-08-22,AMD,Graphics Card,Components,West,1,650,650.0
2026-08-22,AMD,Graphics Card,Components,West,12,7800,7800.0
2026-08-22,ASUS,Tablet,Mobile Hardware,East,7,2800,2800.0
2026-08-23,MSI,Monitor,Displays,East,3,750,750.0
2026-08-23,HP,Keyboard,Accessories,East,14,770,731.5
2026-08-24,Apple,Printer,Office Hardware,West,9,1620,1539.0
2026-08-24,HP,Mouse,Accessories,North,6,180,162.0
2026-08-24,MSI,Desktop PC,Computers,North,9,6300,5985.0
2026-08-25,HP,Printer,Office Hardware,West,13,2340,2223.0
2026-08-25,Dell,Monitor,Displays,West,5,1250,1250.0
2026-08-26,Intel,SSD,Storage,South,7,840,756.0
2026-08-26,Dell,Desktop PC,Computers,East,13,9100,8190.0
2026-08-26,Samsung,Laptop,Computers,East,14,11900,10710.0
2026-08-27,HP,Graphics Card,Components,West,4,2600,2470.0
2026-08-27,Samsung,Monitor,Displays,West,7,1750,1750.0
2026-08-28,Lenovo,Laptop,Computers,North,13,11050,11050.0
2026-08-28,Acer,Tablet,Mobile Hardware,West,1,400,400.0
2026-08-28,Lenovo,Processor,Components,North,7,2450,2082.5
2026-08-29,MSI,Mouse,Accessories,West,8,240,228.0
2026-08-29,AMD,Mouse,Accessories,South,5,150,135.0
2026-08-30,Intel,Laptop,Computers,South,2,1700,1700.0
2026-08-30,HP,Graphics Card,Components,North,5,3250,2925.0
2026-08-31,ASUS,Tablet,Mobile Hardware,East,6,2400,2400.0
